daytime,co2_flux,qc_co2_flux,co2_mole_fraction,co2_mixing_ratio,air_pressure,wind_speed,wind_dir,u.,x_90.,TS
12/11/2015 0:30,0.474235265,1,400.6149321,413.2421787,100957.9278,0.051943995,186.1646491,0.032282778,10,29.82576667
12/11/2015 1:00,0.414857465,1,401.9732588,414.7348874,100988.4097,0.058997956,185.8019289,0.02888559,8,29.80969667
12/11/2015 1:30,0.108926052,2,401.925714,414.6997614,100997.1323,0.127054329,172.8562656,0.022440223,33,29.78927667
12/11/2015 2:00,0.355198914,1,400.9167658,413.4950941,100972.562,0.108201053,191.5574584,0.030936811,30,29.78287333
12/11/2015 2:30,0.4772189,1,396.9165167,409.1573173,100936.0145,0.050940032,179.8496337,0.026817671,8,29.78701
12/11/2015 3:00,0.308422889,1,396.8989194,408.9839364,100880.2983,0.063935865,180.9058977,0.023983274,16,29.76040333
12/11/2015 3:30,1.298685055,1,401.5728703,413.8910663,100859.2898,0.015830176,149.670824,0.050919227,NA,29.73760333
12/11/2015 4:00,-0.157502786,1,401.5107863,413.8348174,100823.9389,0.032258258,195.641042,0.011164552,7,29.70936667
12/11/2015 4:30,-0.37996128,1,402.8350923,415.1596003,100805.1513,0.096417889,197.4539877,0.019798879,39,29.67471333
12/11/2015 5:00,0.699443467,1,405.3978873,417.8683984,100816.4622,0.009638825,149.2262654,0.052448679,NA,29.63403667
12/11/2015 5:30,0.459776749,2,406.9807485,419.4633842,100830.0398,0.066017216,164.1122031,0.018875134,25,29.56141
12/11/2015 6:00,-0.178394796,1,404.7258811,417.0636637,100824.2734,0.07242801,202.1858862,0.01732488,27,29.16635
12/11/2015 6:30,-0.310215548,1,406.0679617,418.479561,100834.3014,0.102152206,199.6500677,0.010991251,57,NA
12/11/2015 7:00,0.066642534,1,400.3693237,412.5556099,100851.2498,0.081414781,177.3960177,0.015419136,36,NA
12/11/2015 7:30,-0.00519418,2,406.6442089,419.1165996,100874.3587,0.012158256,357.6233083,0.031485028,NA,NA
12/11/2015 8:00,0.133919238,2,408.8013434,421.6127763,100920.1158,0.040126275,201.4672061,0.016390646,8,NA
12/11/2015 8:30,0.332716327,1,405.7337963,418.5132688,100941.3373,0.12271339,142.9638415,0.022529563,31,NA
12/11/2015 9:00,-0.197941113,1,407.3718743,420.2723156,100959.5083,0.089893796,150.7116991,0.026080948,12,NA
12/11/2015 9:30,0.734992781,1,400.9632702,413.3566685,100981.413,0.129961795,54.01460486,0.051738913,16,29.67648667
12/11/2015 10:00,-0.487385857,1,399.1904227,411.5231534,100971.5673,0.061054206,307.9800729,0.063705967,NA,29.87644667
12/11/2015 10:30,0.34093818,1,407.8766625,420.8725513,100920.4841,1.543837009,67.73311861,0.058360603,684,29.87114667
12/11/2015 11:00,0.017610169,1,403.3952669,416.0845797,100978.1111,0.855491007,62.95051322,0.053176276,350,29.88783
12/11/2015 11:30,0.281508442,2,399.1442681,411.6536611,100970.1417,0.503236391,352.4978318,0.052886647,191,29.97330667
12/11/2015 12:00,0.112847127,1,396.2319249,408.5403096,100943.0218,0.800173356,338.0045681,0.047296024,351,29.99128667
12/11/2015 12:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2015 13:00,0.151433124,2,391.5098204,403.6335467,100906.2923,1.32381751,307.8674664,0.040103389,876,30.21154643
12/11/2015 13:30,-0.001255319,1,390.9285783,403.1358429,100872.0873,1.580761703,296.0725487,0.065616236,926,30.42
12/11/2015 14:00,-0.133156802,1,390.1883242,402.5595693,100843.7176,1.948079793,299.9274416,0.071807491,1254,30.45346333
12/11/2015 14:30,0.170935237,1,389.1197377,401.5189306,100820.6976,1.826471849,301.9131871,0.077854881,1283,30.51547333
12/11/2015 15:00,-0.053867188,1,388.6349431,400.7428448,100795.5728,1.717833045,300.4359987,0.070617954,915,30.61626667
12/11/2015 15:30,-0.002080146,1,387.3720824,399.2860782,100739.8789,1.856397174,306.5799025,0.062816324,1136,30.69694667
12/11/2015 16:00,0.125784214,1,387.2991741,399.1485209,100688.2143,1.489114178,309.9087647,0.083781268,790,30.84447
12/11/2015 16:30,0.073813865,1,387.2343296,399.1091912,100667.2808,1.443815972,301.5477974,0.085003024,721,31.00810333
12/11/2015 17:00,-0.472227998,1,387.8624232,399.7428568,100656.8498,1.006266396,301.8567524,0.063781426,464,31.03074
12/11/2015 17:30,-0.188413419,2,395.9388669,408.4571573,100679.7692,0.397025291,248.4971274,0.041943064,326,30.86873667
12/11/2015 18:00,-0.319814317,1,402.1205764,415.0749556,100705.0372,0.08211097,190.3028953,0.024779838,21,30.57352667
12/11/2015 18:30,0.358010279,1,418.9983975,432.6698858,100728.0724,0.056107785,195.4414437,0.024717521,14,NA
12/11/2015 19:00,-0.043803591,2,438.2666318,451.7764314,100746.1281,0.092222405,238.7877677,0.025144475,27,NA
12/11/2015 19:30,0.221459132,1,428.9684623,442.6405757,100819.3415,0.095037651,176.7716176,0.029207938,33,NA
12/11/2015 20:00,-1.084890718,1,427.8531351,440.6143089,100876.0466,0.232546797,173.4197367,0.022460357,69,NA
12/11/2015 20:30,-2.343014209,2,428.9614432,441.1390433,100896.3954,0.270391635,170.0673067,0.045700125,440,NA
12/11/2015 21:00,0.280104916,1,421.8854166,435.2602252,100889.1223,0.106374841,189.3986954,0.031553023,25,29.30689667
12/11/2015 21:30,0.633637734,1,433.5655409,445.7596615,100906.5065,0.123029731,206.2429575,0.022813301,40,30.33528333
12/11/2015 22:00,0.070319911,2,429.5983845,441.915288,100946.6457,0.124533773,192.7610896,0.028213606,48,30.20085
12/11/2015 22:30,0.297891223,2,432.3359963,445.0591994,101001.6529,0.064312606,179.8307076,0.025097328,13,30.12182333
12/11/2015 23:00,-0.800709746,1,432.119085,445.2422526,101016.3911,0.036172677,243.3866378,0.03537375,NA,30.12808
12/11/2015 23:30,-0.226998976,1,438.0725486,451.1570459,101027.4577,0.016145072,189.8245375,0.028283164,NA,30.11421667
13/11/2015 0:00,0.092436895,2,441.1664576,454.9056635,101037.1284,0.057139439,198.3257786,0.017555637,15,30.0874
13/11/2015 0:30,0.172724446,2,440.4030895,454.291584,101031.7208,0.089574336,183.0130537,0.017235234,26,30.08492
13/11/2015 1:00,-0.164763327,1,435.2650861,449.0635474,101031.8807,0.05735857,226.4355919,0.025903319,8,30.07274667
13/11/2015 1:30,0.437704659,2,428.0128845,441.497784,100999.7867,0.068142027,183.2080801,0.024892336,13,30.05058333
13/11/2015 2:00,-0.127096928,2,422.8683311,436.5065371,100956.8714,0.087010783,192.4848752,0.016769901,20,30.03164667
13/11/2015 2:30,0.425024512,1,425.4254841,439.2197096,100941.7519,0.08744178,175.1764848,0.011498504,19,30.00481
13/11/2015 3:00,-0.067365951,1,422.411285,435.9996236,100886.0941,0.076564625,188.2897827,0.022487335,17,29.97578
13/11/2015 3:30,0.085381331,2,416.2567872,429.3670238,100856.9138,0.121022297,175.3074541,0.009513383,43,29.96068
13/11/2015 4:00,0.101230492,2,417.4064376,430.426266,100816.9097,0.087569454,165.592224,0.019990535,24,29.93988667
13/11/2015 4:30,-0.214040374,1,411.90839,424.6631953,100801.6493,0.109431321,174.6885572,0.018958404,39,29.92597
13/11/2015 5:00,0.566176236,1,414.7526983,427.6579017,100798.4254,0.083367854,176.0604698,0.015026606,32,29.81953
13/11/2015 5:30,-0.032231596,2,417.3352759,430.3481913,100804.2697,0.051763387,183.2811388,0.013538952,18,29.83033
13/11/2015 6:00,0.171465433,2,427.0370559,440.2938278,100791.0921,0.066269425,218.7765292,0.011238581,23,29.80292333
13/11/2015 6:30,-0.237932321,1,416.5852338,429.2208788,100798.0211,0.058514989,198.4782117,0.012496564,25,NA
13/11/2015 7:00,1.424493229,1,419.2198204,432.0735019,100832.7001,0.047840904,160.5170988,0.0258333,18,NA
13/11/2015 7:30,-0.270372959,2,409.4363465,421.8512112,100892.6994,0.049485677,219.7101636,0.018939094,14,NA
13/11/2015 8:00,0.145464924,2,411.3169163,424.0367649,100938.3463,0.05054266,179.5975194,0.01977238,11,NA
13/11/2015 8:30,0.449774312,1,409.0397024,421.9534705,100970.16,0.089772422,163.3031103,0.020434114,24,NA
13/11/2015 9:00,-0.573550403,1,403.7348907,416.4236889,101014.7731,0.117935888,116.2381866,0.026755803,20,NA
13/11/2015 9:30,0.059892912,1,397.1327824,409.052957,101053.0196,0.393422559,70.80913787,0.024250558,132,NA
13/11/2015 10:00,3.018736667,1,395.5469544,407.5575871,101105.1541,0.013282098,324.1641669,0.090124215,NA,29.78232
13/11/2015 10:30,2.533512404,1,396.0008433,408.450731,101165.5049,0.433919325,277.2410259,0.096898996,94,29.98418667
13/11/2015 11:00,-0.320367127,2,393.7247925,405.2966186,101197.3922,0.728164116,232.30081,0.106064191,168,29.91594
13/11/2015 11:30,-0.29183866,1,409.2416181,422.5409291,101199.3129,0.586480061,222.3823186,0.069634032,762,29.89575333
13/11/2015 12:00,-1.898660245,2,383.6680133,397.1227569,101165.596,0.555471597,225.9189088,0.076332997,176,29.92565333
13/11/2015 12:30,0.079079963,1,357.4678349,371.1563561,101133.3375,0.449309126,232.5763644,0.060567116,121,29.95870667
13/11/2015 13:00,0.379252868,1,355.0794297,368.916404,101060.7019,0.379315166,250.0787045,0.077212511,118,30.00877667
13/11/2015 13:30,4.67165061,2,372.5706973,385.1666221,100974.8237,0.126011343,291.0606242,0.129809721,NA,30.04385667
13/11/2015 14:00,-0.078949892,1,382.2306485,393.7453489,100896.6538,0.1788701,295.6583667,0.06798531,35,30.10991333
13/11/2015 14:30,0.261038258,1,382.3713861,393.7815225,100854.904,0.209857449,277.7275954,0.136218774,22,30.17126667
13/11/2015 15:00,-0.110935979,1,383.7311407,394.9443457,100827.5339,0.235433415,290.5495116,0.08593558,33,30.22340667
13/11/2015 15:30,-0.358253236,1,385.5851003,396.2960462,100741.7382,0.2102941,227.7142671,0.104652484,25,30.35079667
13/11/2015 16:00,-0.002320393,1,386.5599286,397.380137,100670.9402,0.244055315,179.8210633,0.092998871,37,30.49355333
13/11/2015 16:30,0.242909989,1,386.9890093,398.1449963,100639.8153,0.398703769,238.2383414,0.063772683,121,30.58443
13/11/2015 17:00,-0.165844453,1,391.9126264,403.4844789,100652.0597,0.21400053,232.1631604,0.061118194,31,30.55085
13/11/2015 17:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2015 18:00,0.064690053,1,396.0325502,408.7847339,100710.7194,0.073413862,278.7315727,0.049841508,14,30.70208667
13/11/2015 18:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2015 19:00,0.134533009,1,396.5869871,409.0769395,100775.2977,0.128218321,240.3711975,0.028475738,49,NA
13/11/2015 19:30,0.150997805,1,406.7133327,419.4571739,100825.7355,0.120635461,212.2358973,0.015586024,799,NA
13/11/2015 20:00,0.147459426,1,408.744986,421.2701114,100869.0203,0.133637462,213.4134606,0.012128309,788,NA
13/11/2015 20:30,0.039332988,1,413.5639181,426.4212837,100889.3819,0.082267307,211.2190437,0.009845169,52,NA
13/11/2015 21:00,0.479937742,1,404.1436028,416.8955953,100921.2361,0.139896734,208.7224986,0.034574231,127,NA
13/11/2015 21:30,-1.237726789,1,400.9079732,413.8026731,100951.8742,0.362702133,101.3065144,0.066202853,87,30.10333333
13/11/2015 22:00,0.644683767,1,403.4993752,416.7279117,100973.3681,0.158255378,175.0190477,0.033798783,254,30.19812667
13/11/2015 22:30,0.472032686,1,407.0792376,420.5937266,100980.6555,0.047051194,212.5496576,0.026444096,11,30.17587333
13/11/2015 23:00,-0.209090798,1,407.0126298,420.4506797,101003.5572,0.158158121,159.9877731,0.01690072,59,30.13448333
13/11/2015 23:30,-0.115180634,1,407.6957871,421.0870013,101016.7131,0.123202565,211.7059945,0.030990457,36,30.11043333
14/11/2015 0:00,1.526776067,1,404.318607,417.6303019,100989.7688,0.164073784,189.7177048,0.033053546,168,30.12965
14/11/2015 0:30,0.43298551,1,400.6129738,413.5642233,100975.8677,0.117422593,193.9792406,0.028594059,161,30.12112
14/11/2015 1:00,0.337423317,2,401.604602,414.5056062,100944.7989,0.156339534,205.0655587,0.033445756,50,30.06564333
14/11/2015 1:30,-0.01888843,1,395.0396311,407.1949943,100921.1976,0.100573526,182.7057882,0.034268004,29,30.02599333
14/11/2015 2:00,0.806186679,1,397.7434177,409.9938861,100892.6283,0.190908562,189.6131389,0.035480725,334,29.99239333
14/11/2015 2:30,-0.482330889,1,393.5012647,405.5374697,100875.6398,0.219201627,129.471503,0.063717026,42,29.99791
14/11/2015 3:00,-0.286897704,1,395.6187577,407.8630955,100857.2876,0.135382947,126.7881363,0.06421258,18,29.95972
14/11/2015 3:30,-0.327109428,1,394.0135157,406.0349449,100816.7505,0.641054617,75.32322248,0.043250464,221,29.90938333
14/11/2015 4:00,0.107726134,2,404.485408,417.0459546,100786.4394,0.07094258,225.4442144,0.022688753,20,29.91859
14/11/2015 4:30,0.19245961,1,407.6619321,420.2051891,100784.729,0.146188623,207.0240932,0.019192019,70,29.88928333
14/11/2015 5:00,-0.128702842,2,407.8835156,420.329228,100774.0261,0.095171359,176.9725954,0.024827719,29,29.83352
14/11/2015 5:30,0.182514105,1,407.6145309,419.9911897,100757.8826,0.049475064,180.267191,0.03098621,10,29.78167333
14/11/2015 6:00,0.004327912,2,410.7925186,423.2863662,100750.6788,0.039789644,205.1129503,0.017589383,9,29.64240667
14/11/2015 6:30,0.051405937,1,412.9221018,425.7324797,100750.8001,0.035787536,207.5753985,0.018071876,10,29.60882333
14/11/2015 7:00,2.484906042,1,415.2758386,428.290979,100750.4529,0.006472222,137.7782922,0.047588121,NA,NA
14/11/2015 7:30,0.117565082,2,410.6745574,423.5227772,100757.4916,0.013708632,342.1457732,0.026564289,NA,NA
14/11/2015 8:00,-0.049409845,1,407.899246,420.7551801,100802.1912,0.014781274,340.4463959,0.023343041,NA,NA
14/11/2015 8:30,0.037561954,1,402.9605696,415.7395342,100835.3834,0.126146271,168.3717786,0.020798151,26,NA
14/11/2015 9:00,-1.075947693,1,402.8145898,415.4899391,100884.9802,0.433809181,93.06370982,0.045824929,129,NA
14/11/2015 9:30,0.611171935,2,395.5943457,407.8000663,100917.3306,0.251216131,51.91595127,0.04839187,42,31.87485
14/11/2015 10:00,-0.02604936,1,396.6529548,409.0701648,100934.1889,0.17065704,68.77871169,0.03411124,38,32.57785
14/11/2015 10:30,-2.889601281,1,400.4292943,413.0513888,100962.5366,0.75120866,43.30434271,0.102664095,192,29.87019333
14/11/2015 11:00,0.062266678,1,407.4838155,420.3439272,100973.4246,1.34381871,65.22509539,0.03492947,481,30.29931
14/11/2015 11:30,0.01129792,1,401.3307124,413.8091787,100963.421,0.725073318,56.49221895,0.018952017,222,30.41136
14/11/2015 12:00,0.006893718,1,396.0893553,408.3149423,100932.7277,0.586401432,52.86748347,0.016429338,152,30.4435
14/11/2015 12:30,0.105264015,2,394.3622196,406.551348,100907.3969,0.428180463,19.44750806,0.022526171,129,30.43911
14/11/2015 13:00,0.118408192,2,393.5056251,405.6753135,100878.8256,0.439475526,356.4285327,0.028078604,162,30.51134667
14/11/2015 13:30,0.093895935,2,394.8157027,407.2899531,100849.7869,0.574239566,325.7895531,0.036825015,211,30.68039333
14/11/2015 14:00,0.086121298,1,393.0489075,405.6757873,100794.9513,1.285724091,320.8966137,0.034279222,577,31.00708333
14/11/2015 14:30,-0.026251529,1,388.5146713,400.3883411,100720.0491,1.521778842,308.0758458,0.07724787,621,31.1769
14/11/2015 15:00,-0.009483176,2,389.5969065,401.60947,100644.3333,1.265921312,306.7440113,0.084305892,798,31.09744333
14/11/2015 15:30,-0.003877672,1,390.5594038,402.55507,100589.3159,1.594114098,304.4418077,0.068086056,1103,31.04282667
14/11/2015 16:00,-0.176502724,1,391.1770726,403.2678331,100543.5569,1.611557824,306.0777105,0.068236674,650,31.11584
14/11/2015 16:30,0.022661416,1,390.7989141,402.6365202,100514.4747,0.698830537,326.9042013,0.067541357,264,31.44593
14/11/2015 17:00,0.075468776,1,391.413688,403.2554266,100493.0964,1.042278142,324.9070872,0.052157029,491,31.48478333
14/11/2015 17:30,-1.105977752,1,394.2355031,406.3205858,100508.9916,0.889539223,293.4188727,0.064779134,226,31.57912667
14/11/2015 18:00,-0.377991247,2,403.1033354,416.1155733,100531.0998,0.322562439,254.6649973,0.054348934,69,31.61074667
14/11/2015 18:30,0.582478084,1,408.0829754,421.4253805,100553.4471,0.185383399,240.8472076,0.028527461,60,31.50157333
14/11/2015 19:00,-0.07533674,1,400.3729548,412.5358081,100570.9484,0.213463404,224.9301614,0.024669364,97,31.19576333
14/11/2015 19:30,0.368305527,1,403.2829927,415.6198896,100599.1341,0.083113983,223.4760068,0.027563109,92,NA
14/11/2015 20:00,0.482392185,1,403.8930789,416.231921,100648.7679,0.146761374,174.0173515,0.025222124,351,NA
14/11/2015 20:30,-0.645294011,1,414.3299525,427.1482548,100692.4262,0.161416659,197.6045455,0.024174847,52,NA
14/11/2015 21:00,-0.048159685,2,421.6539462,434.5899664,100759.1341,0.048082196,200.3484697,0.016576577,14,NA
14/11/2015 21:30,0.098746891,1,419.5760259,432.7918748,100808.0654,0.044984838,203.8575609,0.017258167,13,29.65431
14/11/2015 22:00,0.01464913,2,420.1300706,433.4458143,100883.3959,0.069678502,223.7576068,0.010734808,34,30.62709667
14/11/2015 22:30,-0.117580287,1,422.3620674,435.6432122,100908.3231,0.011826456,237.3633624,0.023754173,NA,30.64435333
14/11/2015 23:00,0.022495683,1,420.2166807,433.4141399,100933.5484,0.067950326,226.4828304,0.011574582,33,30.55102667
14/11/2015 23:30,0.721818314,1,417.1961833,430.6240571,100957.2144,0.083929735,39.04971633,0.049793438,27,30.54766333
15/11/2015 0:00,0.490091102,2,387.0369426,400.0328049,100959.9,1.897626596,69.25222816,0.079175373,864,30.48168667
15/11/2015 0:30,-0.019715091,1,390.6158208,403.3931866,101004.4553,2.04518705,67.16290909,0.059942146,831,30.47455667
15/11/2015 1:00,-2.495924556,1,397.3910637,410.2901958,100961.4743,2.100038292,84.39434409,0.099163425,521,30.48627667
15/11/2015 1:30,-0.06683284,1,396.2227418,408.9601553,100903.7865,2.10049584,93.22233246,0.081101301,743,30.56382
15/11/2015 2:00,0.180502409,2,396.2238475,409.0231878,100861.4437,1.1601208,99.26324162,0.068646792,455,30.53644
15/11/2015 2:30,0.455948619,1,400.3078465,413.5035011,100797.9793,0.092218381,206.5947789,0.035582466,15,30.42449667
15/11/2015 3:00,0.444370843,2,401.6300232,414.7233644,100748.2111,0.067490185,231.3301346,0.023645578,10,30.40708667
15/11/2015 3:30,0.150223912,2,399.8478786,412.6596002,100732.6518,0.06218326,211.3932556,0.024394491,9,30.39592667
15/11/2015 4:00,-0.514397995,1,394.8468157,407.5116093,100749.8814,1.3294511,72.93491376,0.056883199,464,30.36607667
15/11/2015 4:30,-0.317661495,1,392.9675908,405.2047362,100759.8469,0.546772982,66.39377833,0.03215851,202,30.33398667
15/11/2015 5:00,-0.762720436,1,401.8757527,414.5098769,100750.5406,0.141951048,143.0678244,0.032152976,34,30.27698
15/11/2015 5:30,0.320469082,1,406.4933338,419.0656731,100734.1725,0.094502094,173.0376133,0.02706585,29,30.16732667
15/11/2015 6:00,-0.325882182,1,405.4631997,417.8550256,100736.8927,0.033397513,234.7978146,0.023560773,NA,30.12485
15/11/2015 6:30,-0.151623061,1,403.6715089,415.8872002,100752.2948,0.011690341,189.1825052,0.0203073,NA,30.06271
15/11/2015 7:00,0.036377835,1,404.5380336,416.8136904,100772.0411,0.051196215,229.8741378,0.011468267,20,30.07009
15/11/2015 7:30,-0.085098631,1,397.198573,409.0891888,100796.9716,0.0216535,10.66297635,0.015925486,NA,NA
15/11/2015 8:00,0.761928356,2,393.0111993,404.9681518,100832.2711,0.028319274,167.7856205,0.034014143,NA,NA
15/11/2015 8:30,-0.162606689,2,395.2015636,407.7151375,100873.1097,0.123660134,163.6741186,0.027257672,21,NA
15/11/2015 9:00,-0.070372629,1,392.5641275,404.9550381,100926.7744,0.17846572,119.057409,0.034379308,36,NA
15/11/2015 9:30,0.201386562,1,391.1803573,403.5111121,100959.2106,0.155167718,42.42757921,0.018169049,39,31.76436333
15/11/2015 10:00,0.069930629,2,390.1852343,402.4043647,100983.9628,0.469799527,40.30255912,0.016510193,122,31.24462
15/11/2015 10:30,0.145748706,2,396.192997,408.9931259,100991.0078,1.133010069,69.65808193,0.040536892,439,31.11742667
15/11/2015 11:00,0.173450539,2,400.3963853,413.2951759,101034.7868,1.158297079,63.60324471,0.044028874,366,NA
15/11/2015 11:30,-0.048755934,1,397.5780612,410.3110074,101048.3012,0.610391563,35.77749772,0.023075717,167,30.63802333
15/11/2015 12:00,0.014736647,1,395.4722829,408.3751845,101035.2304,0.761337089,345.7525208,0.029018815,250,30.80466
15/11/2015 12:30,-0.012973924,1,396.4324956,409.5535081,100990.0525,0.808608532,339.0576378,0.030519397,284,30.84519
15/11/2015 13:00,0.065452916,2,395.6643244,408.7316101,100928.3038,0.774725019,318.5871145,0.027050647,255,31.03506333
15/11/2015 13:30,0.012255313,1,393.3666511,406.3703852,100865.8476,0.867015934,317.406868,0.037038765,321,31.11751667
15/11/2015 14:00,-0.011352298,1,388.6852202,401.2401721,100816.6361,1.05701605,308.7932186,0.040293766,384,31.19917
15/11/2015 14:30,0.049944106,1,388.2415726,400.7150142,100758.6917,1.385662478,303.0062878,0.037501064,536,31.19371
15/11/2015 15:00,-0.007667522,1,387.2538884,399.6672007,100690.9084,1.765441309,306.9470757,0.041367322,644,31.30309333
15/11/2015 15:30,0.02976511,1,386.6941155,399.0311595,100634.5581,1.677542171,310.9223072,0.04317017,696,31.37143
15/11/2015 16:00,0.022311519,1,387.2149709,399.6075579,100615.2021,0.903579828,293.1560501,0.076217859,387,31.44939333
15/11/2015 16:30,0.102102701,2,385.5763871,397.7349662,100558.6682,1.194921879,294.5049964,0.076926271,553,31.41563667
15/11/2015 17:00,0.026008979,1,382.7233842,394.7571176,100602.0106,1.488753215,308.9432038,0.076314274,566,31.42275
15/11/2015 17:30,0.379189628,2,380.6014017,392.8099372,100671.232,2.159759657,2.166605178,0.172839266,1697,31.46254667
15/11/2015 18:00,0.189450369,2,390.7668706,402.6753612,100695.6513,1.861812509,23.53292662,0.085841201,528,31.46537667
15/11/2015 18:30,-5.76966813,1,394.2070585,405.5941208,100691.1611,1.654982267,70.35266456,0.093270274,603,31.42748667
15/11/2015 19:00,-1.559058935,1,418.4665035,430.2397019,100708.3813,0.6676302,107.2976537,0.058105037,217,31.35759667
15/11/2015 19:30,-1.132159427,1,445.1785061,457.5280235,100709.8589,0.10913767,193.4860961,0.029412248,50,31.2393
15/11/2015 20:00,-0.316977091,1,423.0834412,435.8169646,100791.758,0.371107585,153.7696358,0.031441105,161,31.10422
15/11/2015 20:30,-0.340562264,2,432.6369213,445.4937757,100821.6033,0.106175464,166.6491455,0.035602306,76,30.98017333
15/11/2015 21:00,0.674622086,1,428.5882842,441.7786645,100858.0739,0.039332283,193.9634247,0.04022606,NA,30.92345667
15/11/2015 21:30,0.086383296,2,423.0794051,437.0923601,100891.1907,0.068429861,183.3513606,0.025066512,20,30.90986
15/11/2015 22:00,0.088834908,1,425.6694529,440.0437083,100935.9252,0.020505007,214.9987565,0.027080809,NA,30.95869667
15/11/2015 22:30,0.077413989,1,426.4850542,440.8742112,100932.4183,0.045164058,214.5749258,0.018631822,10,30.94091
15/11/2015 23:00,-2.652871882,1,427.9863064,441.6599573,100947.1363,0.006233623,227.293156,0.053375966,NA,30.92544667
15/11/2015 23:30,-0.231355505,1,417.5436782,431.0920815,100965.4816,0.039405343,204.4635741,0.020895264,8,30.87441333
16/11/2015 0:00,0.053287629,1,413.7175534,427.0286056,100955.8269,0.018921642,301.8013421,0.027153504,NA,30.81291
16/11/2015 0:30,0.255546266,1,410.2989286,423.0687332,100938.8486,0.050868222,174.8329668,0.038468615,52,30.80489333
16/11/2015 1:00,0.075974707,2,402.5975483,415.2886995,100916.4685,0.025576911,198.8157264,0.047939258,NA,30.81788
16/11/2015 1:30,-0.019325775,1,399.3847132,412.3663474,100903.9507,0.053203138,193.7188074,0.041255658,NA,30.75001667
16/11/2015 2:00,0.036970828,1,398.8270735,411.8463906,100877.0571,0.046019408,197.2462881,0.035729847,NA,30.72160333
16/11/2015 2:30,0.16402771,1,398.335769,411.3017203,100828.1569,0.075350195,179.7227478,0.040740138,9,30.70150333
16/11/2015 3:00,0.020416743,1,396.5321344,409.3708834,100793.8042,0.065463664,181.5983636,0.039543701,8,30.60626667
16/11/2015 3:30,-0.18244688,1,395.7405971,408.421317,100754.0703,0.081651878,211.9987236,0.028343333,13,30.59330667
16/11/2015 4:00,-0.09630037,1,399.1294485,412.0035867,100749.5345,0.076132954,198.133566,0.026022093,12,30.59947
16/11/2015 4:30,0.057076835,1,398.7413675,411.6230546,100746.2704,0.29185218,156.8593873,0.02224637,89,30.54658
16/11/2015 5:00,0.126971168,2,403.1845843,416.1302446,100755.4598,0.105569573,176.5566751,0.027199475,25,30.51856667
16/11/2015 5:30,0.02499389,2,404.4316938,417.4046666,100755.4574,0.011820016,164.6677221,0.049803447,NA,30.46509667
16/11/2015 6:00,1.300377506,1,400.9787682,413.7322848,100761.7762,0.008415421,162.3968671,0.078134107,NA,30.43001
16/11/2015 6:30,0.341405818,1,401.2417322,413.9084112,100779.0241,0.017880217,189.3956266,0.025890864,NA,30.37475333
16/11/2015 7:00,0.175720028,1,404.088754,416.9053081,100817.0394,0.060876773,171.3790142,0.024804342,16,30.33471333
16/11/2015 7:30,-0.08823905,1,407.0553942,420.0415071,100852.7315,0.077294426,187.188889,0.016204161,24,30.25036
16/11/2015 8:00,0.208893681,1,404.4569729,417.3774615,100872.3863,0.094341582,173.4716491,0.0237165,47,30.23096
16/11/2015 8:30,-0.602916898,1,400.4561545,413.2841848,100919.2363,0.281118577,103.1614779,0.048458392,67,NA
16/11/2015 9:00,0.075249073,2,398.3695007,411.1016853,100965.7469,0.281440414,121.4127431,0.03604524,91,NA
16/11/2015 9:30,-0.047342821,1,395.983114,408.4835236,101013.2172,0.614801002,63.52349757,0.023567583,183,NA
16/11/2015 10:00,-0.113710818,1,395.7273045,408.1765365,101056.4595,0.727276044,72.17377522,0.038397868,250,NA
16/11/2015 10:30,-0.024409207,1,394.5242863,406.9038365,101071.7037,0.740563324,62.1955785,0.034702603,223,30.13951
16/11/2015 11:00,-0.060315271,1,395.5280969,408.0670261,101090.1819,0.823200762,70.86175506,0.038593691,277,NA
16/11/2015 11:30,0.047148757,1,396.2912475,408.8521168,101091.8674,0.636803245,83.48850009,0.036896685,225,30.2983
16/11/2015 12:00,0.024467915,1,395.5347421,408.0430521,101044.7931,0.633842064,81.89462175,0.039563044,271,30.38361333
16/11/2015 12:30,0.030420664,1,395.5798089,408.1806132,100998.1514,0.29430783,82.81590272,0.027768965,63,30.55048
16/11/2015 13:00,0.08517737,1,393.1049885,405.576468,100944.1222,0.259737905,18.53724973,0.025502841,62,30.59379333
16/11/2015 13:30,0.011005772,1,392.1543019,404.6466078,100888.6444,0.404094464,18.33614366,0.024648365,119,30.65256
16/11/2015 14:00,0.009298832,1,391.7748449,404.4583565,100828.5971,0.348026754,12.65853712,0.021109018,97,30.71896333
16/11/2015 14:30,0.023671033,1,390.104358,402.820618,100782.7957,0.577861635,323.7385696,0.034538627,188,30.74120667
16/11/2015 15:00,-0.537506611,1,390.0445657,402.4484821,100740.5466,0.512647386,335.944295,0.05287867,179,30.89674333
16/11/2015 15:30,-1.213333216,1,405.4521372,417.5167182,100687.6384,0.478495124,289.0106425,0.042663789,184,30.94055
16/11/2015 16:00,0.092751658,1,389.6802559,402.2400152,100649.4441,0.667829606,297.0954256,0.051103233,277,30.93686
