date,LE,qc_LE,co2_flux,qc_co2_flux,wind_speed,dir (0-90)
12/11/2015 0:30,7.514946827,1,0.474235265,1,0.051943995,186.1646491
12/11/2015 1:00,6.106607401,1,0.414857465,1,0.058997956,185.8019289
12/11/2015 1:30,3.959283786,1,0.108926052,2,0.127054329,172.8562656
12/11/2015 2:00,4.29040411,1,0.355198914,1,0.108201053,191.5574584
12/11/2015 2:30,4.169148005,1,0.4772189,1,0.050940032,179.8496337
12/11/2015 3:00,3.004830708,1,0.308422889,1,0.063935865,180.9058977
12/11/2015 3:30,6.262448114,1,1.298685055,1,0.015830176,149.670824
12/11/2015 4:00,0.749790122,1,-0.157502786,1,0.032258258,195.641042
12/11/2015 4:30,-0.33128119,2,-0.37996128,1,0.096417889,197.4539877
12/11/2015 5:00,4.327973897,1,0.699443467,1,0.009638825,149.2262654
12/11/2015 5:30,1.005072762,1,0.459776749,2,0.066017216,164.1122031
12/11/2015 6:00,0.070068054,2,-0.178394796,1,0.07242801,202.1858862
12/11/2015 6:30,-0.039165947,2,-0.310215548,1,0.102152206,199.6500677
12/11/2015 7:00,0.599884494,1,0.066642534,1,0.081414781,177.3960177
12/11/2015 7:30,0.094801844,1,-0.00519418,2,0.012158256,357.6233083
12/11/2015 8:00,0.788746223,1,0.133919238,2,0.040126275,201.4672061
12/11/2015 8:30,2.013196815,1,0.332716327,1,0.12271339,142.9638415
12/11/2015 9:00,0.871686414,2,-0.197941113,1,0.089893796,150.7116991
12/11/2015 9:30,8.114503292,1,0.734992781,1,0.129961795,54.01460486
12/11/2015 10:00,5.732121975,1,-0.487385857,1,0.061054206,307.9800729
12/11/2015 10:30,12.91430773,1,0.34093818,1,1.543837009,67.73311861
12/11/2015 11:00,7.609685019,1,0.017610169,1,0.855491007,62.95051322
12/11/2015 11:30,9.442466476,1,0.281508442,2,0.503236391,352.4978318
12/11/2015 12:00,8.69907345,1,0.112847127,1,0.800173356,338.0045681
12/11/2015 12:30,NA,NA,NA,NA,NA,NA
12/11/2015 13:00,10.44374865,1,0.151433124,2,1.32381751,307.8674664
12/11/2015 13:30,9.569540487,1,-0.001255319,1,1.580761703,296.0725487
12/11/2015 14:00,10.12692944,1,-0.133156802,1,1.948079793,299.9274416
12/11/2015 14:30,11.89412457,1,0.170935237,1,1.826471849,301.9131871
12/11/2015 15:00,4.908363915,1,-0.053867188,1,1.717833045,300.4359987
12/11/2015 15:30,9.981669763,1,-0.002080146,1,1.856397174,306.5799025
12/11/2015 16:00,6.75824058,1,0.125784214,1,1.489114178,309.9087647
12/11/2015 16:30,12.72860737,1,0.073813865,1,1.443815972,301.5477974
12/11/2015 17:00,4.308265107,1,-0.472227998,1,1.006266396,301.8567524
12/11/2015 17:30,2.746433255,2,-0.188413419,2,0.397025291,248.4971274
12/11/2015 18:00,-0.553151673,2,-0.319814317,1,0.08211097,190.3028953
12/11/2015 18:30,1.40227685,1,0.358010279,1,0.056107785,195.4414437
12/11/2015 19:00,0.628917633,1,-0.043803591,2,0.092222405,238.7877677
12/11/2015 19:30,2.212160134,1,0.221459132,1,0.095037651,176.7716176
12/11/2015 20:00,-4.687034172,1,-1.084890718,1,0.232546797,173.4197367
12/11/2015 20:30,18.83810317,1,-2.343014209,2,0.270391635,170.0673067
12/11/2015 21:00,-0.509227826,2,0.280104916,1,0.106374841,189.3986954
12/11/2015 21:30,0.50684219,2,0.633637734,1,0.123029731,206.2429575
12/11/2015 22:00,2.747101009,1,0.070319911,2,0.124533773,192.7610896
12/11/2015 22:30,2.918428913,1,0.297891223,2,0.064312606,179.8307076
12/11/2015 23:00,4.862676039,1,-0.800709746,1,0.036172677,243.3866378
12/11/2015 23:30,3.357554645,1,-0.226998976,1,0.016145072,189.8245375
13/11/2015 0:00,3.843879754,1,0.092436895,2,0.057139439,198.3257786
13/11/2015 0:30,3.080062883,1,0.172724446,2,0.089574336,183.0130537
13/11/2015 1:00,3.424817247,1,-0.164763327,1,0.05735857,226.4355919
13/11/2015 1:30,4.406881915,1,0.437704659,2,0.068142027,183.2080801
13/11/2015 2:00,3.214101523,1,-0.127096928,2,0.087010783,192.4848752
13/11/2015 2:30,2.86036323,1,0.425024512,1,0.08744178,175.1764848
13/11/2015 3:00,2.669300991,1,-0.067365951,1,0.076564625,188.2897827
13/11/2015 3:30,1.123002117,1,0.085381331,2,0.121022297,175.3074541
13/11/2015 4:00,2.04736561,1,0.101230492,2,0.087569454,165.592224
13/11/2015 4:30,0.906819492,1,-0.214040374,1,0.109431321,174.6885572
13/11/2015 5:00,1.213932828,1,0.566176236,1,0.083367854,176.0604698
13/11/2015 5:30,0.369900042,1,-0.032231596,2,0.051763387,183.2811388
13/11/2015 6:00,0.159450226,2,0.171465433,2,0.066269425,218.7765292
13/11/2015 6:30,0.117799886,1,-0.237932321,1,0.058514989,198.4782117
13/11/2015 7:00,1.705685062,1,1.424493229,1,0.047840904,160.5170988
13/11/2015 7:30,0.122759388,2,-0.270372959,2,0.049485677,219.7101636
13/11/2015 8:00,0.659906911,1,0.145464924,2,0.05054266,179.5975194
13/11/2015 8:30,0.625689714,1,0.449774312,1,0.089772422,163.3031103
13/11/2015 9:00,0.523017642,2,-0.573550403,1,0.117935888,116.2381866
13/11/2015 9:30,4.67605573,1,0.059892912,1,0.393422559,70.80913787
13/11/2015 10:00,46.19958178,1,3.018736667,1,0.013282098,324.1641669
13/11/2015 10:30,7.102885636,1,2.533512404,1,0.433919325,277.2410259
13/11/2015 11:00,8.144985908,1,-0.320367127,2,0.728164116,232.30081
13/11/2015 11:30,11.50595337,1,-0.29183866,1,0.586480061,222.3823186
13/11/2015 12:00,13.08634963,1,-1.898660245,2,0.555471597,225.9189088
13/11/2015 12:30,6.075800296,1,0.079079963,1,0.449309126,232.5763644
13/11/2015 13:00,2.911473967,1,0.379252868,1,0.379315166,250.0787045
13/11/2015 13:30,-86.13719199,1,4.67165061,2,0.126011343,291.0606242
13/11/2015 14:00,-2.012760865,2,-0.078949892,1,0.1788701,295.6583667
13/11/2015 14:30,6.848590251,1,0.261038258,1,0.209857449,277.7275954
13/11/2015 15:00,-14.65853332,1,-0.110935979,1,0.235433415,290.5495116
13/11/2015 15:30,7.461825106,1,-0.358253236,1,0.2102941,227.7142671
13/11/2015 16:00,10.19081147,1,-0.002320393,1,0.244055315,179.8210633
13/11/2015 16:30,11.18545905,1,0.242909989,1,0.398703769,238.2383414
13/11/2015 17:00,-1.964427507,2,-0.165844453,1,0.21400053,232.1631604
13/11/2015 17:30,NA,NA,NA,NA,NA,NA
13/11/2015 18:00,4.181287777,1,0.064690053,1,0.073413862,278.7315727
13/11/2015 18:30,NA,NA,NA,NA,NA,NA
13/11/2015 19:00,1.519820684,1,0.134533009,1,0.128218321,240.3711975
13/11/2015 19:30,1.159442472,1,0.150997805,1,0.120635461,212.2358973
13/11/2015 20:00,1.137825656,1,0.147459426,1,0.133637462,213.4134606
13/11/2015 20:30,0.182571796,1,0.039332988,1,0.082267307,211.2190437
13/11/2015 21:00,3.795631058,1,0.479937742,1,0.139896734,208.7224986
13/11/2015 21:30,11.36327966,1,-1.237726789,1,0.362702133,101.3065144
13/11/2015 22:00,3.173057025,1,0.644683767,1,0.158255378,175.0190477
13/11/2015 22:30,1.934654047,1,0.472032686,1,0.047051194,212.5496576
13/11/2015 23:00,0.306175802,2,-0.209090798,1,0.158158121,159.9877731
13/11/2015 23:30,2.284858107,1,-0.115180634,1,0.123202565,211.7059945
14/11/2015 0:00,4.328333106,1,1.526776067,1,0.164073784,189.7177048
14/11/2015 0:30,4.604951229,1,0.43298551,1,0.117422593,193.9792406
14/11/2015 1:00,6.531400223,1,0.337423317,2,0.156339534,205.0655587
14/11/2015 1:30,4.776243211,1,-0.01888843,1,0.100573526,182.7057882
14/11/2015 2:00,7.495939981,1,0.806186679,1,0.190908562,189.6131389
14/11/2015 2:30,6.004170876,1,-0.482330889,1,0.219201627,129.471503
14/11/2015 3:00,11.78746505,1,-0.286897704,1,0.135382947,126.7881363
14/11/2015 3:30,5.288448414,1,-0.327109428,1,0.641054617,75.32322248
14/11/2015 4:00,4.055466857,1,0.107726134,2,0.07094258,225.4442144
14/11/2015 4:30,1.801221826,1,0.19245961,1,0.146188623,207.0240932
14/11/2015 5:00,2.378144775,1,-0.128702842,2,0.095171359,176.9725954
14/11/2015 5:30,2.298887879,1,0.182514105,1,0.049475064,180.267191
14/11/2015 6:00,0.800527509,1,0.004327912,2,0.039789644,205.1129503
14/11/2015 6:30,0.020012048,2,0.051405937,1,0.035787536,207.5753985
14/11/2015 7:00,1.344243168,1,2.484906042,1,0.006472222,137.7782922
14/11/2015 7:30,0.066864322,2,0.117565082,2,0.013708632,342.1457732
14/11/2015 8:00,0.579509579,1,-0.049409845,1,0.014781274,340.4463959
14/11/2015 8:30,0.92312093,1,0.037561954,1,0.126146271,168.3717786
14/11/2015 9:00,-4.359875673,2,-1.075947693,1,0.433809181,93.06370982
14/11/2015 9:30,14.77740105,1,0.611171935,2,0.251216131,51.91595127
14/11/2015 10:00,3.50698248,1,-0.02604936,1,0.17065704,68.77871169
14/11/2015 10:30,2.152630241,2,-2.889601281,1,0.75120866,43.30434271
14/11/2015 11:00,10.49536015,1,0.062266678,1,1.34381871,65.22509539
14/11/2015 11:30,5.927553539,1,0.01129792,1,0.725073318,56.49221895
14/11/2015 12:00,7.652424808,1,0.006893718,1,0.586401432,52.86748347
14/11/2015 12:30,7.016190962,1,0.105264015,2,0.428180463,19.44750806
14/11/2015 13:00,7.359428628,1,0.118408192,2,0.439475526,356.4285327
14/11/2015 13:30,7.472527843,1,0.093895935,2,0.574239566,325.7895531
14/11/2015 14:00,12.81925396,1,0.086121298,1,1.285724091,320.8966137
14/11/2015 14:30,8.830890547,1,-0.026251529,1,1.521778842,308.0758458
14/11/2015 15:00,12.9039443,1,-0.009483176,2,1.265921312,306.7440113
14/11/2015 15:30,9.684710945,1,-0.003877672,1,1.594114098,304.4418077
14/11/2015 16:00,6.954670512,1,-0.176502724,1,1.611557824,306.0777105
14/11/2015 16:30,4.145051058,1,0.022661416,1,0.698830537,326.9042013
14/11/2015 17:00,14.42742927,1,0.075468776,1,1.042278142,324.9070872
14/11/2015 17:30,-7.447118436,1,-1.105977752,1,0.889539223,293.4188727
14/11/2015 18:00,-9.413470433,1,-0.377991247,2,0.322562439,254.6649973
14/11/2015 18:30,2.56774438,1,0.582478084,1,0.185383399,240.8472076
14/11/2015 19:00,0.12307523,2,-0.07533674,1,0.213463404,224.9301614
14/11/2015 19:30,1.7948226,1,0.368305527,1,0.083113983,223.4760068
14/11/2015 20:00,2.760768536,1,0.482392185,1,0.146761374,174.0173515
14/11/2015 20:30,-2.505220152,1,-0.645294011,1,0.161416659,197.6045455
14/11/2015 21:00,0.760190248,1,-0.048159685,2,0.048082196,200.3484697
14/11/2015 21:30,0.67583999,1,0.098746891,1,0.044984838,203.8575609
14/11/2015 22:00,0.394237145,1,0.01464913,2,0.069678502,223.7576068
14/11/2015 22:30,-0.965151952,2,-0.117580287,1,0.011826456,237.3633624
14/11/2015 23:00,0.395145853,1,0.022495683,1,0.067950326,226.4828304
14/11/2015 23:30,-0.921177435,1,0.721818314,1,0.083929735,39.04971633
15/11/2015 0:00,15.15118693,1,0.490091102,2,1.897626596,69.25222816
15/11/2015 0:30,11.87973497,1,-0.019715091,1,2.04518705,67.16290909
15/11/2015 1:00,12.03724761,1,-2.495924556,1,2.100038292,84.39434409
15/11/2015 1:30,16.1877338,1,-0.06683284,1,2.10049584,93.22233246
15/11/2015 2:00,9.1860995,1,0.180502409,2,1.1601208,99.26324162
15/11/2015 2:30,10.85636939,1,0.455948619,1,0.092218381,206.5947789
15/11/2015 3:00,10.49728161,1,0.444370843,2,0.067490185,231.3301346
15/11/2015 3:30,8.118911133,1,0.150223912,2,0.06218326,211.3932556
15/11/2015 4:00,6.216068141,1,-0.514397995,1,1.3294511,72.93491376
15/11/2015 4:30,4.62911674,1,-0.317661495,1,0.546772982,66.39377833
15/11/2015 5:00,1.403268392,1,-0.762720436,1,0.141951048,143.0678244
15/11/2015 5:30,2.490546522,1,0.320469082,1,0.094502094,173.0376133
15/11/2015 6:00,0.154744901,2,-0.325882182,1,0.033397513,234.7978146
15/11/2015 6:30,0.036639442,2,-0.151623061,1,0.011690341,189.1825052
15/11/2015 7:00,0.071368713,2,0.036377835,1,0.051196215,229.8741378
15/11/2015 7:30,0.321292181,1,-0.085098631,1,0.0216535,10.66297635
15/11/2015 8:00,-1.084350959,2,0.761928356,2,0.028319274,167.7856205
15/11/2015 8:30,0.996010019,2,-0.162606689,2,0.123660134,163.6741186
15/11/2015 9:00,-1.298391057,2,-0.070372629,1,0.17846572,119.057409
15/11/2015 9:30,4.249792857,1,0.201386562,1,0.155167718,42.42757921
15/11/2015 10:00,5.803285509,1,0.069930629,2,0.469799527,40.30255912
15/11/2015 10:30,8.236466385,1,0.145748706,2,1.133010069,69.65808193
15/11/2015 11:00,12.17062356,1,0.173450539,2,1.158297079,63.60324471
15/11/2015 11:30,6.869883792,1,-0.048755934,1,0.610391563,35.77749772
15/11/2015 12:00,7.704921201,1,0.014736647,1,0.761337089,345.7525208
15/11/2015 12:30,6.395946401,1,-0.012973924,1,0.808608532,339.0576378
15/11/2015 13:00,8.530386339,1,0.065452916,2,0.774725019,318.5871145
15/11/2015 13:30,7.189060989,1,0.012255313,1,0.867015934,317.406868
15/11/2015 14:00,11.41088597,1,-0.011352298,1,1.05701605,308.7932186
15/11/2015 14:30,12.88733716,1,0.049944106,1,1.385662478,303.0062878
15/11/2015 15:00,12.3907374,1,-0.007667522,1,1.765441309,306.9470757
15/11/2015 15:30,12.63259029,1,0.02976511,1,1.677542171,310.9223072
15/11/2015 16:00,9.594865182,1,0.022311519,1,0.903579828,293.1560501
15/11/2015 16:30,10.99641242,1,0.102102701,2,1.194921879,294.5049964
15/11/2015 17:00,15.06866062,1,0.026008979,1,1.488753215,308.9432038
15/11/2015 17:30,46.20716659,1,0.379189628,2,2.159759657,2.166605178
15/11/2015 18:00,19.60305292,1,0.189450369,2,1.861812509,23.53292662
15/11/2015 18:30,68.78743622,1,-5.76966813,1,1.654982267,70.35266456
15/11/2015 19:00,11.7416201,1,-1.559058935,1,0.6676302,107.2976537
15/11/2015 19:30,13.68524114,1,-1.132159427,1,0.10913767,193.4860961
15/11/2015 20:00,8.617482272,1,-0.316977091,1,0.371107585,153.7696358
15/11/2015 20:30,9.729987058,1,-0.340562264,2,0.106175464,166.6491455
15/11/2015 21:00,-3.71539803,1,0.674622086,1,0.039332283,193.9634247
15/11/2015 21:30,1.517434935,1,0.086383296,2,0.068429861,183.3513606
15/11/2015 22:00,1.818380991,1,0.088834908,1,0.020505007,214.9987565
15/11/2015 22:30,1.237214157,1,0.077413989,1,0.045164058,214.5749258
15/11/2015 23:00,12.08742013,1,-2.652871882,1,0.006233623,227.293156
15/11/2015 23:30,0.754957864,2,-0.231355505,1,0.039405343,204.4635741
16/11/2015 0:00,-3.073306651,2,0.053287629,1,0.018921642,301.8013421
16/11/2015 0:30,1.921536721,1,0.255546266,1,0.050868222,174.8329668
16/11/2015 1:00,2.70177323,1,0.075974707,2,0.025576911,198.8157264
16/11/2015 1:30,3.47259032,1,-0.019325775,1,0.053203138,193.7188074
16/11/2015 2:00,5.262865297,1,0.036970828,1,0.046019408,197.2462881
16/11/2015 2:30,7.501067772,1,0.16402771,1,0.075350195,179.7227478
16/11/2015 3:00,7.323903463,1,0.020416743,1,0.065463664,181.5983636
16/11/2015 3:30,5.446697092,1,-0.18244688,1,0.081651878,211.9987236
16/11/2015 4:00,5.100147773,1,-0.09630037,1,0.076132954,198.133566
16/11/2015 4:30,2.951679088,1,0.057076835,1,0.29185218,156.8593873
16/11/2015 5:00,2.879352624,1,0.126971168,2,0.105569573,176.5566751
16/11/2015 5:30,2.155068579,1,0.02499389,2,0.011820016,164.6677221
16/11/2015 6:00,9.27116756,1,1.300377506,1,0.008415421,162.3968671
16/11/2015 6:30,1.309814131,1,0.341405818,1,0.017880217,189.3956266
16/11/2015 7:00,0.66822318,1,0.175720028,1,0.060876773,171.3790142
16/11/2015 7:30,0.640439722,1,-0.08823905,1,0.077294426,187.188889
16/11/2015 8:00,1.388385307,1,0.208893681,1,0.094341582,173.4716491
16/11/2015 8:30,2.102557873,2,-0.602916898,1,0.281118577,103.1614779
16/11/2015 9:00,4.111410963,1,0.075249073,2,0.281440414,121.4127431
16/11/2015 9:30,6.937267045,1,-0.047342821,1,0.614801002,63.52349757
16/11/2015 10:00,5.550356113,1,-0.113710818,1,0.727276044,72.17377522
16/11/2015 10:30,7.882852223,1,-0.024409207,1,0.740563324,62.1955785
16/11/2015 11:00,7.802268674,1,-0.060315271,1,0.823200762,70.86175506
16/11/2015 11:30,6.894791751,1,0.047148757,1,0.636803245,83.48850009
16/11/2015 12:00,5.207868546,1,0.024467915,1,0.633842064,81.89462175
16/11/2015 12:30,5.404580436,1,0.030420664,1,0.29430783,82.81590272
16/11/2015 13:00,5.127892707,1,0.08517737,1,0.259737905,18.53724973
16/11/2015 13:30,5.069640547,1,0.011005772,1,0.404094464,18.33614366
16/11/2015 14:00,4.223727491,1,0.009298832,1,0.348026754,12.65853712
16/11/2015 14:30,8.20128336,1,0.023671033,1,0.577861635,323.7385696
16/11/2015 15:00,10.97359239,1,-0.537506611,1,0.512647386,335.944295
16/11/2015 15:30,12.07867093,1,-1.213333216,1,0.478495124,289.0106425
16/11/2015 16:00,7.252551047,1,0.092751658,1,0.667829606,297.0954256
16/11/2015 16:30,7.43849085,1,0.111996173,2,0.483897536,307.7215582
16/11/2015 17:00,7.035427357,1,0.431511288,1,0.712658389,288.7069116
16/11/2015 17:30,2.113508927,1,-1.115921185,1,0.229130095,201.9989504
16/11/2015 18:00,7.64320233,1,-0.298040718,1,0.186945908,223.3459218
16/11/2015 18:30,5.487897909,1,-0.068966252,2,0.080092023,192.5454069
16/11/2015 19:00,1.370680674,1,0.190210762,1,0.104221593,190.8934402
16/11/2015 19:30,0.810323009,1,-0.050827593,1,0.086172796,228.2861346
16/11/2015 20:00,-1.5779582,1,0.489418193,2,0.031052532,241.4242835
16/11/2015 20:30,-0.149573012,2,-0.310541101,2,0.036944316,205.3497804
16/11/2015 21:00,1.767572642,1,0.331141671,2,0.077937064,189.7014841
16/11/2015 21:30,1.155495977,1,-0.219403007,1,0.0377333,231.4113771
16/11/2015 22:00,0.006905547,2,0.233194759,1,0.055326474,192.0783282
16/11/2015 22:30,-0.296088689,2,-0.237851735,1,0.041948062,230.5141432
16/11/2015 23:00,1.072593178,1,0.078272918,1,0.075304552,215.4379731
16/11/2015 23:30,0.998521652,1,0.134567075,1,0.054666329,186.0611039
17/11/2015 0:00,0.410670788,1,-0.086148195,1,0.094129729,214.6043412
17/11/2015 0:30,3.217648677,1,0.147196887,1,0.022677104,179.6268605
17/11/2015 1:00,1.576025965,1,0.345083852,1,0.074481428,163.9900435
17/11/2015 1:30,1.78252128,1,0.068411297,2,0.071715244,172.6180072
17/11/2015 2:00,4.028125319,1,-0.376252695,2,0.011145684,168.4542756
17/11/2015 2:30,0.030176947,2,0.071474923,1,0.009262885,299.8717542
17/11/2015 3:00,2.335487649,1,0.066001632,2,0.039205044,206.370861
17/11/2015 3:30,1.487643991,1,-0.055748756,1,0.013538413,308.8395486
17/11/2015 4:00,1.959237871,1,-0.099589868,1,0.021425994,320.857112
17/11/2015 4:30,2.341900837,1,-0.090792795,1,0.038443476,217.3604187
17/11/2015 5:00,3.625273999,1,0.744522072,1,0.0271391,143.1622506
17/11/2015 5:30,1.541819724,1,-0.053461306,2,0.022536827,213.4302454
17/11/2015 6:00,3.089267614,1,1.098013677,1,0.03386605,167.7943924
17/11/2015 6:30,2.107320805,1,-0.411955268,2,0.013300722,206.9945937
17/11/2015 7:00,1.08871204,1,-0.243824722,2,0.037261898,235.2771804
17/11/2015 7:30,0.388080415,1,-0.12869675,1,0.065729675,214.7786034
17/11/2015 8:00,0.717361941,1,0.100027444,1,0.021715248,186.8072001
17/11/2015 8:30,3.429939296,1,-0.024071058,1,0.382247663,136.8040743
17/11/2015 9:00,3.857448193,1,0.235350995,1,0.145196757,144.3528603
17/11/2015 9:30,9.075648243,1,0.212010855,2,0.597304712,77.59200278
17/11/2015 10:00,13.28534978,1,0.267352966,1,1.460529384,70.97277177
17/11/2015 10:30,12.35334955,1,0.283241807,1,1.124692459,63.21947017
17/11/2015 11:00,12.74378314,1,0.499038907,1,1.080665851,67.85756629
17/11/2015 11:30,9.105975877,1,0.067671527,2,1.089827499,60.16038279
17/11/2015 12:00,14.42747005,1,0.689860202,1,0.963459243,62.76986339
17/11/2015 12:30,4.827262605,1,-0.05418094,1,0.394198812,27.21827548
17/11/2015 13:00,6.818676331,1,-0.211655253,1,0.576771403,339.0003367
17/11/2015 13:30,15.41786504,1,-1.225424159,1,0.584178053,322.9583066
17/11/2015 14:00,-15.12891043,1,0.055934387,2,0.27417559,225.822968
17/11/2015 14:30,7.241652335,1,-0.05105451,1,0.851989879,234.8555978
17/11/2015 15:00,4.408578738,1,-0.140716373,1,0.362426796,225.0212087
17/11/2015 15:30,3.890440489,1,-0.019435304,1,0.30107667,229.009535
17/11/2015 16:00,3.208699305,1,0.145674019,2,0.167815519,188.3627977
17/11/2015 16:30,7.853300133,1,-0.227073866,1,0.131982153,238.7202664
17/11/2015 17:00,-2.898795705,2,-0.232109064,2,0.083260139,149.0852389
17/11/2015 17:30,-1.451439231,1,1.106840352,1,0.27469059,180.630497
17/11/2015 18:00,0.896803769,2,-2.83989086,1,0.182819433,169.1501784
17/11/2015 18:30,46.0589489,1,-2.47243141,1,0.168428636,119.3101022
17/11/2015 19:00,2.939680088,1,-0.186237279,1,0.123330762,219.113352
17/11/2015 19:30,-0.170197906,2,0.324530945,2,0.079065945,190.3955011
17/11/2015 20:00,2.115126858,1,0.121264549,1,0.033999743,211.1715527
17/11/2015 20:30,-0.196030347,2,0.377725383,2,0.084326738,181.876743
17/11/2015 21:00,9.383731197,1,-1.373231998,1,0.260000214,109.9381522
17/11/2015 21:30,-5.959114761,2,2.530459219,2,1.509747764,91.81917143
17/11/2015 22:00,16.18076793,1,-2.063085983,1,0.108456336,169.8871265
17/11/2015 22:30,-1.728638594,2,0.10819356,1,0.101916303,186.5093651
17/11/2015 23:00,0.233065095,2,-0.040197764,1,0.070378524,207.6005654
17/11/2015 23:30,1.042970327,1,-0.194459981,1,0.03252099,247.5971237
18/11/2015 0:00,0.308869799,1,0.035289721,2,0.011557615,349.1271371
18/11/2015 0:30,1.717269014,1,0.017299546,2,0.017499309,169.2793646
18/11/2015 1:00,2.418976492,1,0.12112737,1,0.082979612,182.6081761
18/11/2015 1:30,3.434130851,1,0.31901823,1,0.022369465,241.1100107
18/11/2015 2:00,3.864163684,1,0.411262455,1,0.078654112,192.1476764
18/11/2015 2:30,2.012893648,1,-0.016651515,2,0.082195369,195.6086201
18/11/2015 3:00,4.002045686,1,0.216944689,2,0.078031076,167.5844914
18/11/2015 3:30,2.756524184,1,0.445703391,1,0.055940231,215.2054961
18/11/2015 4:00,1.982268757,1,-0.074585202,1,0.087700463,188.5924262
18/11/2015 4:30,0.754409594,1,-0.081098857,1,0.024700034,347.5826667
18/11/2015 5:00,0.270102852,1,0.045115679,2,0.012898063,321.3865312
18/11/2015 5:30,1.400370691,1,0.450381796,1,0.008298743,232.5497981
18/11/2015 6:00,0.628792047,1,-0.305676854,1,0.041583599,202.0928749
18/11/2015 6:30,1.072451759,1,0.178556975,1,0.080488857,221.1965653
18/11/2015 7:00,1.341665418,1,-0.164373974,1,0.011019165,298.842794
18/11/2015 7:30,-0.049631902,2,-0.237018329,1,0.050739633,205.5119482
18/11/2015 8:00,0.773030519,1,0.319502799,1,0.084672153,171.3667612
18/11/2015 8:30,7.220933743,1,1.893212996,1,0.081914961,199.5926781
18/11/2015 9:00,2.981491885,1,0.510566554,2,0.263048152,109.2926436
18/11/2015 9:30,0.770031058,1,-0.034673538,1,0.221447532,106.9838484
18/11/2015 10:00,4.124300577,1,0.081419532,1,0.311481728,18.28750285
18/11/2015 10:30,6.120446792,1,0.146637711,2,0.508677378,342.6728201
18/11/2015 11:00,6.152728697,1,0.063029441,1,0.528953283,30.97363561
18/11/2015 11:30,1.920007044,2,0.034876079,1,0.501030217,62.51661428
18/11/2015 12:00,3.814329748,1,-0.4853348,2,0.279425852,45.96417212
18/11/2015 12:30,5.771055589,1,0.073656202,1,0.360821533,354.8801277
18/11/2015 13:00,4.314264726,1,-0.2017257,1,0.631442341,326.9115653
18/11/2015 13:30,6.489049935,1,0.093511527,2,0.769317927,325.5528647
18/11/2015 14:00,3.53440355,2,0.841312463,2,0.202335974,269.7549866
18/11/2015 14:30,2.322134114,1,0.064393052,2,0.121177389,286.7534707
18/11/2015 15:00,5.26229628,1,-0.888847955,1,0.706031999,326.3046219
18/11/2015 15:30,9.729085983,1,0.134950101,2,1.582528903,312.3875676
18/11/2015 16:00,3.963560881,1,0.006526716,1,0.798995384,320.66706
18/11/2015 16:30,14.13563303,1,-0.070791191,1,0.947967991,326.4559138
18/11/2015 17:00,9.297041103,1,0.040242647,1,1.639830409,300.1544778
18/11/2015 17:30,7.902272723,1,-0.011781185,1,1.089390116,311.7502005
18/11/2015 18:00,4.200871889,1,0.024326334,1,0.906076367,319.7333934
18/11/2015 18:30,5.194279118,1,-0.019745405,2,0.241507197,296.5583281
18/11/2015 19:00,1.200319241,1,-0.293980008,1,0.131891412,219.3778073
18/11/2015 19:30,0.60510922,1,0.260671179,2,0.128784751,225.9177532
18/11/2015 20:00,30.12199078,1,-5.747866327,1,0.173594151,113.1114497
18/11/2015 20:30,2.925884491,1,0.325684889,1,0.072128774,172.1849226
18/11/2015 21:00,-1.39153696,2,0.016257315,2,0.014687775,324.7476249
18/11/2015 21:30,NA,NA,0.113887607,1,0.120026641,196.1355126
18/11/2015 22:00,1.718098319,1,-0.121718718,1,0.028562951,275.9031289
18/11/2015 22:30,1.767370861,1,0.038782919,2,0.044788712,176.7448453
18/11/2015 23:00,-2.447306588,2,0.856729597,1,0.193886263,164.9828927
18/11/2015 23:30,0.827194296,1,0.443932912,1,0.007576623,97.49129115
19/11/2015 0:00,-1.372573822,2,0.300517754,2,0.092167001,177.7731065
19/11/2015 0:30,3.78832826,1,0.0095289,2,0.053731808,192.4436521
19/11/2015 1:00,0.981003761,1,0.133286949,1,0.039431384,187.0734417
19/11/2015 1:30,-0.276002245,2,-0.169471434,1,0.008636062,283.7606209
19/11/2015 2:00,0.282942641,2,-0.020012453,2,0.036805568,209.6401647
19/11/2015 2:30,1.459473765,1,0.099001417,2,0.0139213,192.6193001
19/11/2015 3:00,2.115445106,1,0.490052397,1,0.029399906,169.9263853
19/11/2015 3:30,2.223928198,1,0.471559882,2,0.029441606,182.5223121
19/11/2015 4:00,2.660759376,1,0.153052639,2,0.047901203,164.3551814
19/11/2015 4:30,2.138383151,1,-0.215790591,1,0.028145162,190.6943365
19/11/2015 5:00,3.053515055,1,0.489602921,1,0.035153297,180.2872963
19/11/2015 5:30,1.77574615,1,0.186946667,1,0.077891223,171.2094063
19/11/2015 6:00,0.434751642,1,-0.133733856,2,0.038175819,184.3051565
19/11/2015 6:30,1.35753175,1,-0.261703632,1,0.061252939,167.670436
19/11/2015 7:00,0.605613493,1,0.24948524,1,0.116676685,220.9008325
19/11/2015 7:30,1.594394007,1,0.917659892,1,0.032181456,156.8396946
19/11/2015 8:00,2.956761221,1,0.727802595,1,0.037050828,182.3264663
19/11/2015 8:30,0.426573207,2,-0.036847704,2,0.032974257,190.8016691
19/11/2015 9:00,2.326560548,1,0.823333177,1,0.062134843,227.1202797
